selected_chem	prestwick_ID	jaccard_distance	tanimoto_similarity	similarity_ranking	prestwick_chemname	target_species	measured_n_inhibited_strains	most_similar_category
Opicapone	Prestw-1488	0.926829268292683	0.07317073170731703	571	Penciclovir	viruses	0	NA
Opicapone	Prestw-18	0.926829268292683	0.07317073170731703	571	Idoxuridine	viruses	5	NA
Opicapone	Prestw-228	0.926829268292683	0.07317073170731703	571	Tropicamide	human	0	NA
Opicapone	Prestw-240	0.926829268292683	0.07317073170731703	571	Proglumide	human	1	NA
Opicapone	Prestw-264	0.926829268292683	0.07317073170731703	571	Dyclonine hydrochloride	human	0	NA
Opicapone	Prestw-571	0.926829268292683	0.07317073170731703	571	Tetracaine hydrochloride	human	0	NA
Opicapone	Prestw-59	0.926829268292683	0.07317073170731703	571	Pheniramine maleate	human	0	NA
Opicapone	Prestw-768	0.926829268292683	0.07317073170731703	571	Vidarabine	viruses	3	NA
Opicapone	Prestw-86	0.926829268292683	0.07317073170731703	571	Acyclovir	viruses	0	NA
Opicapone	Prestw-935	0.926829268292683	0.07317073170731703	571	(-)-MK 801 hydrogen maleate	human	0	NA
Opicapone	Prestw-980	0.926829268292683	0.07317073170731703	571	Piribedil hydrochloride	human	0	NA
Opicapone	Prestw-572	0.9272727272727272	0.07272727272727275	584	Mometasone furoate	human	1	NA
Opicapone	Prestw-1059	0.927710843373494	0.07228915662650603	585	Propoxycaine hydrochloride	human	0	NA
Opicapone	Prestw-1066	0.927710843373494	0.07228915662650603	585	Methantheline bromide	human	1	NA
Opicapone	Prestw-191	0.927710843373494	0.07228915662650603	585	Midodrine hydrochloride	human	0	NA
Opicapone	Prestw-424	0.927710843373494	0.07228915662650603	585	Cephalosporanic acid, 7-amino	bacteria	12	NA
Opicapone	Prestw-458	0.927710843373494	0.07228915662650603	585	Melatonin	human	0	NA
Opicapone	Prestw-713	0.927710843373494	0.07228915662650603	585	Dipyrone	human	0	NA
Opicapone	Prestw-822	0.927710843373494	0.07228915662650603	585	Clidinium bromide	human	0	NA
Opicapone	Prestw-899	0.927710843373494	0.07228915662650603	585	Adrenosterone	human	0	NA
Opicapone	Prestw-982	0.927710843373494	0.07228915662650603	585	Nandrolone	human	0	NA
Opicapone	Prestw-1269	0.9285714285714286	0.0714285714285714	594	Haloprogin	fungi	7	NA
Opicapone	Prestw-268	0.9285714285714286	0.0714285714285714	594	Vinpocetine	human	0	NA
Opicapone	Prestw-314	0.9285714285714286	0.0714285714285714	594	Enalapril maleate	human	0	NA
Opicapone	Prestw-325	0.9285714285714286	0.0714285714285714	594	Ascorbic acid	human	0	NA
Opicapone	Prestw-448	0.9285714285714286	0.0714285714285714	594	Hydroxytacrine maleate (R,S)	human	0	NA
Opicapone	Prestw-494	0.9285714285714286	0.0714285714285714	594	Propylthiouracil	human	1	NA
Opicapone	Prestw-533	0.9285714285714286	0.0714285714285714	594	Phenacetin	human	0	NA
Opicapone	Prestw-656	0.9285714285714286	0.0714285714285714	594	Lanatoside C	human	0	NA
Opicapone	Prestw-827	0.9285714285714286	0.0714285714285714	594	Propantheline bromide	human	0	NA
Opicapone	Prestw-835	0.9285714285714286	0.0714285714285714	594	Tetrahydroxy-1,4-quinone monohydrate	not a drug	1	NA
Opicapone	Prestw-839	0.9285714285714286	0.0714285714285714	594	Ganciclovir	viruses	0	NA
Opicapone	Prestw-907	0.9285714285714286	0.0714285714285714	594	S-(+)-ibuprofen	human	0	NA
Opicapone	Prestw-943	0.9285714285714286	0.0714285714285714	594	Pralidoxime chloride	human	0	NA
Opicapone	Prestw-1378	0.9292035398230089	0.07079646017699115	607	Clarithromycin	bacteria	39	NA
Opicapone	Prestw-281	0.9292929292929292	0.07070707070707083	608	Fludrocortisone acetate	human	0	NA
Opicapone	Prestw-643	0.9292929292929292	0.07070707070707083	608	Flunisolide	human	0	NA
Opicapone	Prestw-1056	0.9294117647058824	0.07058823529411762	610	Trifluridine	viruses	14	NA
Opicapone	Prestw-133	0.9294117647058824	0.07058823529411762	610	Hydroxyzine dihydrochloride	human	1	NA
Opicapone	Prestw-266	0.9294117647058824	0.07058823529411762	610	Disopyramide	human	0	NA
Opicapone	Prestw-27	0.9294117647058824	0.07058823529411762	610	Doxylamine succinate	human	0	NA
Opicapone	Prestw-335	0.9294117647058824	0.07058823529411762	610	Zaprinast	not a drug	0	NA
Opicapone	Prestw-550	0.9294117647058824	0.07058823529411762	610	Parthenolide	not a drug	0	NA
Opicapone	Prestw-877	0.9294117647058824	0.07058823529411762	610	Scopolamine hydrochloride	human	0	NA
Opicapone	Prestw-6	0.93	0.06999999999999995	617	Isoflupredone acetate	veterinary: host animal	0	NA
Opicapone	Prestw-53	0.9302325581395348	0.06976744186046524	618	Triflupromazine hydrochloride	human	6	NA
Opicapone	Prestw-658	0.9302325581395348	0.06976744186046524	618	Suxibuzone	human	0	NA
Opicapone	Prestw-676	0.9302325581395348	0.06976744186046524	618	Beta-Escin	not a drug	0	NA
Opicapone	Prestw-702	0.9302325581395348	0.06976744186046524	618	Succinylsulfathiazole	bacteria	0	NA
Opicapone	Prestw-854	0.9302325581395348	0.06976744186046524	618	Roxithromycin	bacteria	37	NA
Opicapone	Prestw-1310	0.9305555555555556	0.06944444444444442	623	Phenylbutazone	human	0	NA
Opicapone	Prestw-1362	0.9305555555555556	0.06944444444444442	623	Vorinostat	human	0	NA
Opicapone	Prestw-1481	0.9305555555555556	0.06944444444444442	623	Cyclophosphamide	human	0	NA
Opicapone	Prestw-178	0.9305555555555556	0.06944444444444442	623	Mephenesin	human	0	NA
Opicapone	Prestw-181	0.9305555555555556	0.06944444444444442	623	Ampyrone	not a drug	0	NA
Opicapone	Prestw-23	0.9305555555555556	0.06944444444444442	623	Sulfadiazine	bacteria	0	NA
Opicapone	Prestw-34	0.9305555555555556	0.06944444444444442	623	Triamterene	human	0	NA
Opicapone	Prestw-726	0.9305555555555556	0.06944444444444442	623	Mephentermine hemisulfate	human	0	NA
Opicapone	Prestw-873	0.9305555555555556	0.06944444444444442	623	Theophylline monohydrate	human	0	NA
Opicapone	Prestw-645	0.9306930693069309	0.06930693069306915	632	Flurandrenolide	human	0	NA
Opicapone	Prestw-509	0.9310344827586208	0.06896551724137923	633	Bromperidol	human	1	NA
Opicapone	Prestw-733	0.9310344827586208	0.06896551724137923	633	Metoprolol-(+,-) (+)-tartrate salt	human	0	NA
Opicapone	Prestw-937	0.9310344827586208	0.06896551724137923	633	Dehydroisoandosterone 3-acetate	human	0	NA
Opicapone	Prestw-1441	0.931372549019608	0.06862745098039202	636	Mevastatin	human	1	NA
Opicapone	Prestw-651	0.931372549019608	0.06862745098039202	636	Glimepiride	human	0	NA
Opicapone	Prestw-1297	0.9318181818181818	0.06818181818181823	638	Lacidipine	human	9	NA
Opicapone	Prestw-253	0.9318181818181818	0.06818181818181823	638	Norethindrone	human	0	NA
Opicapone	Prestw-390	0.9320388349514565	0.06796116504854355	640	Fusidic acid sodium salt	bacteria	36	NA
Opicapone	Prestw-748	0.9322033898305084	0.06779661016949157	641	Monensin sodium salt	veterinary: infections	33	NA
Opicapone	Prestw-248	0.9324324324324323	0.06756756756756765	642	Clonidine hydrochloride	human	0	NA
Opicapone	Prestw-88	0.9324324324324323	0.06756756756756765	642	Amidopyrine	human	0	NA
Opicapone	Prestw-158	0.9325842696629212	0.06741573033707882	644	Neomycin sulfate	bacteria	1	NA
Opicapone	Prestw-313	0.9325842696629212	0.06741573033707882	644	Trifluoperazine dihydrochloride	human	11	NA
Opicapone	Prestw-792	0.9325842696629212	0.06741573033707882	644	Propidium iodide	not a drug	10	NA
Opicapone	Prestw-847	0.9325842696629212	0.06741573033707882	644	(-) -Levobunolol hydrochloride	human	0	NA
Opicapone	Prestw-857	0.9325842696629212	0.06741573033707882	644	(+) -Levobunolol hydrochloride	human	0	NA
Opicapone	Prestw-320	0.9333333333333332	0.06666666666666676	649	Fluphenazine dihydrochloride	human	7	NA
Opicapone	Prestw-355	0.9333333333333332	0.06666666666666676	649	Hycanthone	metazoan parasites	10	NA
Opicapone	Prestw-446	0.9333333333333332	0.06666666666666676	649	Carteolol hydrochloride	human	0	NA
Opicapone	Prestw-519	0.9333333333333332	0.06666666666666676	649	Imipenem	bacteria	35	NA
Opicapone	Prestw-524	0.9333333333333332	0.06666666666666676	649	Tiabendazole	fungi	2	NA
Opicapone	Prestw-598	0.9333333333333332	0.06666666666666676	649	Xylazine	veterinary: host animal	2	NA
Opicapone	Prestw-693	0.9333333333333332	0.06666666666666676	649	Promazine hydrochloride	human	13	NA
Opicapone	Prestw-762	0.9333333333333332	0.06666666666666676	649	Sulfapyridine	bacteria	1	NA
Opicapone	Prestw-771	0.9333333333333332	0.06666666666666676	649	Alclometasone dipropionate	human	0	NA
Opicapone	Prestw-837	0.9333333333333332	0.06666666666666676	649	Carbenoxolone disodium salt	human	5	NA
Opicapone	Prestw-867	0.9333333333333332	0.06666666666666676	649	Paromomycin sulfate	bacteria	1	NA
Opicapone	Prestw-922	0.9333333333333332	0.06666666666666676	649	Thioperamide maleate	not a drug	0	NA
Opicapone	Prestw-374	0.9339622641509434	0.06603773584905659	661	Methylergometrine maleate	human	0	NA
Opicapone	Prestw-855	0.9339622641509434	0.06603773584905659	661	Beclomethasone dipropionate	human	0	NA
Opicapone	Prestw-146	0.934065934065934	0.06593406593406603	663	Tamoxifen citrate	human	22	NA
Opicapone	Prestw-371	0.934065934065934	0.06593406593406603	663	Ketotifen fumarate	human	0	NA
Opicapone	Prestw-381	0.934065934065934	0.06593406593406603	663	Lidoflazine	human	6	NA
Opicapone	Prestw-607	0.934065934065934	0.06593406593406603	663	Eburnamonine (-)	human	5	NA
Opicapone	Prestw-78	0.934065934065934	0.06593406593406603	663	Thioridazine hydrochloride	human	18	NA
Opicapone	Prestw-16	0.9342105263157896	0.0657894736842104	668	Sulfathiazole	bacteria	0	NA
Opicapone	Prestw-184	0.9342105263157896	0.0657894736842104	668	Methocarbamol	human	0	NA
Opicapone	Prestw-490	0.9342105263157896	0.0657894736842104	668	Iobenguane sulfate	human	0	NA
Opicapone	Prestw-470	0.9345794392523364	0.06542056074766356	671	Ceforanide	bacteria	33	NA
Opicapone	Prestw-986	0.9345794392523364	0.06542056074766356	671	Proscillaridin A	human	0	NA
Opicapone	Prestw-1346	0.9347826086956522	0.06521739130434778	673	Sumatriptan succinate	human	1	NA
Opicapone	Prestw-69	0.9347826086956522	0.06521739130434778	673	Acebutolol hydrochloride	human	0	NA
Opicapone	Prestw-945	0.9347826086956522	0.06521739130434778	673	Salmeterol	human	1	NA
Opicapone	Prestw-956	0.9347826086956522	0.06521739130434778	673	Megestrol acetate	human	1	NA
Opicapone	Prestw-971	0.9347826086956522	0.06521739130434778	673	Remoxipride Hydrochloride	human	0	NA
Opicapone	Prestw-992	0.9347826086956522	0.06521739130434778	673	Pizotifen malate	human	1	NA
Opicapone	Prestw-267	0.935064935064935	0.06493506493506496	679	Clotrimazole	fungi	29	NA
Opicapone	Prestw-75	0.935064935064935	0.06493506493506496	679	Adiphenine hydrochloride	human	0	NA
Opicapone	Prestw-926	0.935064935064935	0.06493506493506496	679	Idazoxan hydrochloride	not a drug	0	NA
Opicapone	Prestw-1102	0.935483870967742	0.06451612903225801	682	Fexofenadine HCl	human	3	NA
Opicapone	Prestw-1132	0.935483870967742	0.06451612903225801	682	Celiprolol HCl	human	0	NA
Opicapone	Prestw-1253	0.935483870967742	0.06451612903225801	682	Butylscopolammonium (n-) bromide	human	0	NA
Opicapone	Prestw-303	0.935483870967742	0.06451612903225801	682	Telenzepine dihydrochloride	human	0	NA
Opicapone	Prestw-35	0.935483870967742	0.06451612903225801	682	Dapsone	bacteria	0	NA
Opicapone	Prestw-484	0.935483870967742	0.06451612903225801	682	Benperidol	human	0	NA
Opicapone	Prestw-863	0.935483870967742	0.06451612903225801	682	Etidronic acid, disodium salt	human	0	NA
Opicapone	Prestw-905	0.935483870967742	0.06451612903225801	682	Urapidil hydrochloride	human	0	NA
Opicapone	Prestw-765	0.935897435897436	0.06410256410256399	690	Ethoxyquin	not a drug	3	NA
Opicapone	Prestw-966	0.935897435897436	0.06410256410256399	690	Sotalol hydrochloride	human	0	NA
Opicapone	Prestw-428	0.9361702127659576	0.06382978723404242	692	Roxatidine Acetate HCl	human	0	NA
Opicapone	Prestw-829	0.9365079365079364	0.0634920634920636	693	Dimethadione	human	0	NA
Opicapone	Prestw-860	0.9365079365079364	0.0634920634920636	693	Methylhydantoin-5-(L)	not a drug	0	NA
Opicapone	Prestw-864	0.9365079365079364	0.0634920634920636	693	Methylhydantoin-5-(D)	not a drug	0	NA
Opicapone	Prestw-553	0.9367088607594936	0.06329113924050644	696	Pentamidine isethionate	protozoa	34	NA
Opicapone	Prestw-732	0.9367088607594936	0.06329113924050644	696	Streptozotocin	human	25	NA
Opicapone	Prestw-770	0.9367088607594936	0.06329113924050644	696	Isopropamide iodide	human	0	NA
Opicapone	Prestw-1033	0.936842105263158	0.06315789473684197	699	Nomegestrol acetate	human	0	NA
Opicapone	Prestw-1217	0.936842105263158	0.06315789473684197	699	Amisulpride	human	0	NA
Opicapone	Prestw-301	0.936842105263158	0.06315789473684197	699	Lisinopril	human	0	NA
Opicapone	Prestw-360	0.936842105263158	0.06315789473684197	699	Droperidol	human	1	NA
Opicapone	Prestw-387	0.936842105263158	0.06315789473684197	699	Carbetapentane citrate	human	0	NA
Opicapone	Prestw-908	0.936842105263158	0.06315789473684197	699	Ethynodiol diacetate	human	2	NA
Opicapone	Prestw-948	0.936842105263158	0.06315789473684197	699	Timolol maleate salt	human	0	NA
Opicapone	Prestw-875	0.9369369369369368	0.0630630630630632	706	Reserpine	human	4	NA
Opicapone	Prestw-1075	0.9375	0.0625	707	(R)-Propranolol hydrochloride	human	0	NA
Opicapone	Prestw-1081	0.9375	0.0625	707	(S)-propranolol hydrochloride	human	0	NA
Opicapone	Prestw-1170	0.9375	0.0625	707	Venlafaxine	human	0	NA
Opicapone	Prestw-1246	0.9375	0.0625	707	Bromhexine hydrochloride	human	0	NA
Opicapone	Prestw-1477	0.9375	0.0625	707	Penicillamine	human	0	NA
Opicapone	Prestw-263	0.9375	0.0625	707	Doxepin hydrochloride	human	1	NA
Opicapone	Prestw-28	0.9375	0.0625	707	Ethambutol dihydrochloride	bacteria	0	NA
Opicapone	Prestw-332	0.9375	0.0625	707	Practolol	human	0	NA
Opicapone	Prestw-560	0.9375	0.0625	707	Prenylamine lactate	human	10	NA
Opicapone	Prestw-58	0.9375	0.0625	707	Oxethazaine	human	31	NA
Opicapone	Prestw-735	0.9375	0.0625	707	Flecainide acetate	human	0	NA
Opicapone	Prestw-745	0.9375	0.0625	707	Spiramycin	bacteria	36	NA
Opicapone	Prestw-790	0.9375	0.0625	707	Cycloheximide	not a drug	0	NA
Opicapone	Prestw-799	0.9375	0.0625	707	Pridinol methanesulfonate salt	human	3	NA
Opicapone	Prestw-923	0.9375	0.0625	707	Xamoterol hemifumarate	human	0	NA
Opicapone	Prestw-919	0.9379310344827586	0.06206896551724139	722	Bacitracin	bacteria	33	NA
Opicapone	Prestw-584	0.9381443298969072	0.061855670103092786	723	Yohimbine hydrochloride	human	0	NA
Opicapone	Prestw-927	0.9381443298969072	0.061855670103092786	723	Quinapril HCl	human	0	NA
Opicapone	Prestw-421	0.9382716049382716	0.06172839506172845	725	Suloctidil	human	10	NA
Opicapone	Prestw-793	0.9382716049382716	0.06172839506172845	725	Cloperastine hydrochloride	human	2	NA
Opicapone	Prestw-836	0.9382716049382716	0.06172839506172845	725	Indoprofen	human	0	NA
Opicapone	Prestw-460	0.9387755102040816	0.061224489795918435	728	Dinoprost trometamol	human	0	NA
Opicapone	Prestw-587	0.9387755102040816	0.061224489795918435	728	Cilostazol	human	1	NA
Opicapone	Prestw-342	0.9390243902439024	0.060975609756097615	730	Methapyrilene hydrochloride	human	0	NA
Opicapone	Prestw-411	0.9390243902439024	0.060975609756097615	730	Androsterone	human	0	NA
Opicapone	Prestw-440	0.9390243902439024	0.060975609756097615	730	Epiandrosterone	human	0	NA
Opicapone	Prestw-536	0.9390243902439024	0.060975609756097615	730	(R)-(+)-Atenolol	human	0	NA
Opicapone	Prestw-697	0.9390243902439024	0.060975609756097615	730	3-alpha-Hydroxy-5-beta-androstan-17-one	human	1	NA
Opicapone	Prestw-778	0.9390243902439024	0.060975609756097615	730	Proadifen hydrochloride	not a drug	11	NA
Opicapone	Prestw-953	0.9390243902439024	0.060975609756097615	730	(S)-(-)-Atenolol	human	0	NA
Opicapone	Prestw-271	0.9393939393939394	0.06060606060606055	737	Vincamine	human	0	NA
Opicapone	Prestw-51	0.9393939393939394	0.06060606060606055	737	Trichlorfon	metazoan parasites	2	NA
Opicapone	Prestw-498	0.9397590361445785	0.06024096385542155	739	Artemisinin	protozoa	2	NA
Opicapone	Prestw-512	0.9397590361445785	0.06024096385542155	739	Iohexol	human	4	NA
Opicapone	Prestw-653	0.9397590361445785	0.06024096385542155	739	Mepenzolate bromide	human	0	NA
Opicapone	Prestw-848	0.9397590361445785	0.06024096385542155	739	Iodixanol	human	0	NA
Opicapone	Prestw-280	0.94	0.06000000000000005	743	Quinidine hydrochloride monohydrate	protozoa	0	NA
Opicapone	Prestw-295	0.94	0.06000000000000005	743	Pergolide mesylate	human	0	NA
Opicapone	Prestw-392	0.94	0.06000000000000005	743	Ketanserin tartrate hydrate	human	0	NA
Opicapone	Prestw-256	0.9404761904761904	0.059523809523809645	746	Isotretinoin	human	0	NA
Opicapone	Prestw-257	0.9404761904761904	0.059523809523809645	746	Retinoic acid	human	1	NA
Opicapone	Prestw-758	0.9404761904761904	0.059523809523809645	746	Ribostamycin sulfate salt	bacteria	2	NA
Opicapone	Prestw-364	0.9405940594059404	0.05940594059405957	749	Metergoline	human	5	NA
Opicapone	Prestw-395	0.9405940594059404	0.05940594059405957	749	Amikacin hydrate	bacteria	13	NA
Opicapone	Prestw-865	0.9405940594059404	0.05940594059405957	749	Simvastatin	human	4	NA
Opicapone	Prestw-737	0.940677966101695	0.05932203389830504	752	Atractyloside potassium salt	not a drug	0	NA
Opicapone	Prestw-1137	0.9411764705882352	0.05882352941176483	753	Esmolol hydrochloride	human	0	NA
Opicapone	Prestw-297	0.9411764705882352	0.05882352941176483	753	Benzydamine hydrochloride	human	2	NA
Opicapone	Prestw-407	0.9411764705882352	0.05882352941176483	753	Adamantamine fumarate	human	0	NA
Opicapone	Prestw-516	0.9411764705882352	0.05882352941176483	753	Lovastatin	human	0	NA
Opicapone	Prestw-544	0.9411764705882352	0.05882352941176483	753	Tobramycin	bacteria	12	NA
Opicapone	Prestw-759	0.9411764705882352	0.05882352941176483	753	Methacholine chloride	human	0	NA
Opicapone	Prestw-803	0.9411764705882352	0.05882352941176483	753	Pyrithyldione	human	0	NA
Opicapone	Prestw-912	0.9411764705882352	0.05882352941176483	753	Monobenzone	human	0	NA
Opicapone	Prestw-924	0.9411764705882352	0.05882352941176483	753	Rolipram	not a drug	0	NA
Opicapone	Prestw-410	0.9416666666666668	0.05833333333333324	762	Amphotericin B	fungi	0	NA
Opicapone	Prestw-299	0.941747572815534	0.058252427184465994	763	Mifepristone	human	8	NA
Opicapone	Prestw-1498	0.9418604651162792	0.05813953488372081	764	Camylofine chlorhydrate	human	0	NA
Opicapone	Prestw-746	0.9418604651162792	0.05813953488372081	764	Glycopyrrolate	human	0	NA
Opicapone	Prestw-789	0.9418604651162792	0.05813953488372081	764	Drofenine hydrochloride	human	0	NA
Opicapone	Prestw-818	0.9418604651162792	0.05813953488372081	764	Nadolol	human	0	NA
Opicapone	Prestw-1073	0.9420289855072465	0.05797101449275355	768	Bethanechol chloride	human	0	NA
Opicapone	Prestw-972	0.9420289855072465	0.05797101449275355	768	THIP Hydrochloride	not a drug	0	NA
Opicapone	Prestw-1002	0.942528735632184	0.05747126436781602	770	Alfaxalone	human	0	NA
Opicapone	Prestw-477	0.942528735632184	0.05747126436781602	770	Progesterone	human	2	NA
Opicapone	Prestw-546	0.942528735632184	0.05747126436781602	770	Pregnenolone	not a drug	0	NA
Opicapone	Prestw-626	0.942528735632184	0.05747126436781602	770	Racecadotril	human	0	NA
Opicapone	Prestw-703	0.942528735632184	0.05747126436781602	770	Famprofazone	human	2	NA
Opicapone	Prestw-760	0.942528735632184	0.05747126436781602	770	Pipenzolate bromide	human	0	NA
Opicapone	Prestw-794	0.942528735632184	0.05747126436781602	770	Eucatropine hydrochloride	not a drug	0	NA
Opicapone	Prestw-925	0.942528735632184	0.05747126436781602	770	Thonzonium bromide	antiseptic	28	NA
Opicapone	Prestw-929	0.942528735632184	0.05747126436781602	770	Ketorolac tromethamine	human	0	NA
Opicapone	Prestw-486	0.9426229508196722	0.05737704918032782	779	Colistin sulfate	bacteria	23	NA
Opicapone	Prestw-1210	0.9428571428571428	0.05714285714285716	780	Alendronate sodium	human	0	NA
Opicapone	Prestw-1502	0.9428571428571428	0.05714285714285716	780	Acamprosate calcium	human	0	NA
Opicapone	Prestw-2	0.9428571428571428	0.05714285714285716	780	Allantoin	not a drug	0	NA
Opicapone	Prestw-241	0.9428571428571428	0.05714285714285716	780	Mexiletine hydrochloride	human	0	NA
